,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,genre
4372,0.441,0.407,7,-8.97,1,0.0297,4.4e-06,0.869,0.125,0.828,130.647,audio_features,74WGEfHAlGo48fAweD62V1,spotify:track:74WGEfHAlGo48fAweD62V1,https://api.spotify.com/v1/tracks/74WGEfHAlGo48fAweD62V1,https://api.spotify.com/v1/audio-analysis/74WGEfHAlGo48fAweD62V1,134700,4,Ash May & Dr. Love Wisdom,Babe Rainbow,dreampop
4373,0.717,0.659,0,-11.249,0,0.0331,0.227,0.0135,0.0923,0.346,125.001,audio_features,7G4RW8KUKOLjpCKt2bmQVF,spotify:track:7G4RW8KUKOLjpCKt2bmQVF,https://api.spotify.com/v1/tracks/7G4RW8KUKOLjpCKt2bmQVF,https://api.spotify.com/v1/audio-analysis/7G4RW8KUKOLjpCKt2bmQVF,356032,4,On the Way Home,Fellini Félin,dreampop
4374,0.695,0.591,11,-9.445,0,0.0287,0.00198,0.915,0.241,0.607,120.538,audio_features,2GkLrBWcEzpZsHnfhG9S3g,spotify:track:2GkLrBWcEzpZsHnfhG9S3g,https://api.spotify.com/v1/tracks/2GkLrBWcEzpZsHnfhG9S3g,https://api.spotify.com/v1/audio-analysis/2GkLrBWcEzpZsHnfhG9S3g,286604,4,Come by and We'll Talk All Night,Wa'el,dreampop
4375,0.699,0.651,5,-10.351,0,0.044,0.665,0.894,0.099,0.838,140.077,audio_features,2iXAouiUOIGn27pU6jFANN,spotify:track:2iXAouiUOIGn27pU6jFANN,https://api.spotify.com/v1/tracks/2iXAouiUOIGn27pU6jFANN,https://api.spotify.com/v1/audio-analysis/2iXAouiUOIGn27pU6jFANN,125375,4,Ways To Waste It (Interlude),Francos Pain,dreampop
4376,0.693,0.646,11,-6.768,1,0.0232,0.101,0.000502,0.188,0.931,100.011,audio_features,19UC64lHjWyaSk9Wk5OHlO,spotify:track:19UC64lHjWyaSk9Wk5OHlO,https://api.spotify.com/v1/tracks/19UC64lHjWyaSk9Wk5OHlO,https://api.spotify.com/v1/audio-analysis/19UC64lHjWyaSk9Wk5OHlO,194115,4,I Knew It'd End up This Way,Modern Nomad,dreampop
4377,0.764,0.603,9,-8.545,1,0.0416,0.0115,0.00493,0.265,0.732,126.877,audio_features,2mAaKDkKOux6B9RPQrzvge,spotify:track:2mAaKDkKOux6B9RPQrzvge,https://api.spotify.com/v1/tracks/2mAaKDkKOux6B9RPQrzvge,https://api.spotify.com/v1/audio-analysis/2mAaKDkKOux6B9RPQrzvge,189389,4,Ansia (feat. Juan Ingaramo),GULI,dreampop
4378,0.564,0.57,11,-9.676,1,0.0258,0.0715,0.967,0.221,0.356,103.996,audio_features,20VeNlqZbwIsHmVtB07v6E,spotify:track:20VeNlqZbwIsHmVtB07v6E,https://api.spotify.com/v1/tracks/20VeNlqZbwIsHmVtB07v6E,https://api.spotify.com/v1/audio-analysis/20VeNlqZbwIsHmVtB07v6E,203080,4,Dreaming,Motoi,dreampop
4379,0.488,0.515,7,-13.166,1,0.136,0.0591,0.462,0.0869,0.188,174.009,audio_features,4e6cvKsCo42RrcYqBq1feU,spotify:track:4e6cvKsCo42RrcYqBq1feU,https://api.spotify.com/v1/tracks/4e6cvKsCo42RrcYqBq1feU,https://api.spotify.com/v1/audio-analysis/4e6cvKsCo42RrcYqBq1feU,316997,4,The Wedge,Babe Rainbow,dreampop
4380,0.672,0.468,10,-13.563,1,0.0368,0.872,0.0464,0.73,0.308,96.97,audio_features,5k436kwqpazVBmq0Qq329W,spotify:track:5k436kwqpazVBmq0Qq329W,https://api.spotify.com/v1/tracks/5k436kwqpazVBmq0Qq329W,https://api.spotify.com/v1/audio-analysis/5k436kwqpazVBmq0Qq329W,148819,4,yellow pack,url,dreampop
4381,0.393,0.481,1,-10.462,1,0.0273,0.758,0.73,0.0869,0.0763,98.462,audio_features,0bxcUgWlOURkU6lZt4zog0,spotify:track:0bxcUgWlOURkU6lZt4zog0,https://api.spotify.com/v1/tracks/0bxcUgWlOURkU6lZt4zog0,https://api.spotify.com/v1/audio-analysis/0bxcUgWlOURkU6lZt4zog0,318379,4,Locket,Crumb,dreampop
4382,0.587,0.231,11,-12.839,1,0.0467,0.945,0.938,0.106,0.335,105.921,audio_features,0s8wR0kbIbyJcSNcqR08zD,spotify:track:0s8wR0kbIbyJcSNcqR08zD,https://api.spotify.com/v1/tracks/0s8wR0kbIbyJcSNcqR08zD,https://api.spotify.com/v1/audio-analysis/0s8wR0kbIbyJcSNcqR08zD,133448,4,Houston,Allah-Las,dreampop
4383,0.345,0.46,2,-14.199,1,0.0411,0.299,0.543,0.07,0.703,125.489,audio_features,1dIOvDPS2zDlBzA4Pk66ef,spotify:track:1dIOvDPS2zDlBzA4Pk66ef,https://api.spotify.com/v1/tracks/1dIOvDPS2zDlBzA4Pk66ef,https://api.spotify.com/v1/audio-analysis/1dIOvDPS2zDlBzA4Pk66ef,112942,4,She Does,Star White,dreampop
4384,0.715,0.505,0,-7.342,1,0.0306,0.447,0.613,0.0987,0.732,112.655,audio_features,27is6BcJpIn5ytARWaUY7Y,spotify:track:27is6BcJpIn5ytARWaUY7Y,https://api.spotify.com/v1/tracks/27is6BcJpIn5ytARWaUY7Y,https://api.spotify.com/v1/audio-analysis/27is6BcJpIn5ytARWaUY7Y,255240,4,Zeitgeist,Babe Rainbow,dreampop
4385,0.709,0.412,3,-12.384,0,0.0489,0.862,0.0202,0.267,0.709,144.038,audio_features,33yngwxcYNnUVpaGWq2MYz,spotify:track:33yngwxcYNnUVpaGWq2MYz,https://api.spotify.com/v1/tracks/33yngwxcYNnUVpaGWq2MYz,https://api.spotify.com/v1/audio-analysis/33yngwxcYNnUVpaGWq2MYz,240407,4,Like Yesterday,Paul Cherry,dreampop
4386,0.694,0.516,0,-9.138,0,0.0298,0.116,0.529,0.125,0.59,101.965,audio_features,323vdMebLSZ2b3vWDl3dam,spotify:track:323vdMebLSZ2b3vWDl3dam,https://api.spotify.com/v1/tracks/323vdMebLSZ2b3vWDl3dam,https://api.spotify.com/v1/audio-analysis/323vdMebLSZ2b3vWDl3dam,285453,4,Peace Out,The Undercover Dream Lovers,dreampop
4387,0.66,0.855,9,-7.086,0,0.0381,0.0113,0.51,0.225,0.681,120.902,audio_features,08FefK6TTh7nYc8Msz3QAe,spotify:track:08FefK6TTh7nYc8Msz3QAe,https://api.spotify.com/v1/tracks/08FefK6TTh7nYc8Msz3QAe,https://api.spotify.com/v1/audio-analysis/08FefK6TTh7nYc8Msz3QAe,285856,4,Personal,Blue Material,dreampop
4388,0.47,0.389,4,-11.478,0,0.0376,0.224,0.733,0.0578,0.543,127.5,audio_features,29Ty1gtqQrhNvX0ZklpkCs,spotify:track:29Ty1gtqQrhNvX0ZklpkCs,https://api.spotify.com/v1/tracks/29Ty1gtqQrhNvX0ZklpkCs,https://api.spotify.com/v1/audio-analysis/29Ty1gtqQrhNvX0ZklpkCs,309068,4,Taragona,Marcoca,dreampop
4389,0.749,0.704,4,-8.42,1,0.0393,0.0116,0.677,0.0782,0.973,121.986,audio_features,0W7A2qktmRdWxvjM4mWy0u,spotify:track:0W7A2qktmRdWxvjM4mWy0u,https://api.spotify.com/v1/tracks/0W7A2qktmRdWxvjM4mWy0u,https://api.spotify.com/v1/audio-analysis/0W7A2qktmRdWxvjM4mWy0u,240732,4,I Made This Song Do U Like It,banzai florist,dreampop
4390,0.509,0.339,7,-10.64,1,0.0348,0.716,0.0085,0.126,0.134,118.385,audio_features,0jWHVt7QkVRWCj2Sw2Ncl3,spotify:track:0jWHVt7QkVRWCj2Sw2Ncl3,https://api.spotify.com/v1/tracks/0jWHVt7QkVRWCj2Sw2Ncl3,https://api.spotify.com/v1/audio-analysis/0jWHVt7QkVRWCj2Sw2Ncl3,250633,4,Your Hand Holding Mine,Yellow Days,dreampop
4391,0.58,0.632,5,-5.125,0,0.0371,0.0975,0.8,0.371,0.877,131.92,audio_features,5nVGPIEjIx6gZnY67yC4xM,spotify:track:5nVGPIEjIx6gZnY67yC4xM,https://api.spotify.com/v1/tracks/5nVGPIEjIx6gZnY67yC4xM,https://api.spotify.com/v1/audio-analysis/5nVGPIEjIx6gZnY67yC4xM,94668,4,Middy Titty,Paulie Leparik,dreampop
4392,0.579,0.703,4,-7.668,1,0.0448,0.0153,0.815,0.0953,0.498,120.011,audio_features,5enKLAkuYLWIK51JpCPCWV,spotify:track:5enKLAkuYLWIK51JpCPCWV,https://api.spotify.com/v1/tracks/5enKLAkuYLWIK51JpCPCWV,https://api.spotify.com/v1/audio-analysis/5enKLAkuYLWIK51JpCPCWV,187125,4,Good Time,JW Francis,dreampop
4393,0.46,0.78,2,-6.822,1,0.0299,0.375,0.476,0.132,0.881,120.496,audio_features,0dbge7zoAC2RJBME26wviJ,spotify:track:0dbge7zoAC2RJBME26wviJ,https://api.spotify.com/v1/tracks/0dbge7zoAC2RJBME26wviJ,https://api.spotify.com/v1/audio-analysis/0dbge7zoAC2RJBME26wviJ,219529,4,Gold,JW Francis,dreampop
4394,0.745,0.7,4,-7.587,0,0.0336,0.315,0.0582,0.322,0.894,110.231,audio_features,14UIWyHlRv5ca3CsoNHOkU,spotify:track:14UIWyHlRv5ca3CsoNHOkU,https://api.spotify.com/v1/tracks/14UIWyHlRv5ca3CsoNHOkU,https://api.spotify.com/v1/audio-analysis/14UIWyHlRv5ca3CsoNHOkU,159444,4,Magic Journey,New Islands,dreampop
4395,0.604,0.909,6,-6.921,1,0.044,0.27,0.614,0.162,0.927,120.052,audio_features,5Gl4AkSozyyds7SecmD1l4,spotify:track:5Gl4AkSozyyds7SecmD1l4,https://api.spotify.com/v1/tracks/5Gl4AkSozyyds7SecmD1l4,https://api.spotify.com/v1/audio-analysis/5Gl4AkSozyyds7SecmD1l4,147663,4,Holy Mountain,JW Francis,dreampop
4396,0.834,0.465,7,-6.553,1,0.035,0.246,0.00746,0.479,0.968,90.001,audio_features,5EVoFKeXB49fvdKFaKhtR8,spotify:track:5EVoFKeXB49fvdKFaKhtR8,https://api.spotify.com/v1/tracks/5EVoFKeXB49fvdKFaKhtR8,https://api.spotify.com/v1/audio-analysis/5EVoFKeXB49fvdKFaKhtR8,225231,4,Pop,Firstworld,dreampop
4397,0.654,0.413,1,-10.49,0,0.0267,0.368,0.124,0.107,0.468,85.011,audio_features,624trvXNKdjjVl4o0irRcm,spotify:track:624trvXNKdjjVl4o0irRcm,https://api.spotify.com/v1/tracks/624trvXNKdjjVl4o0irRcm,https://api.spotify.com/v1/audio-analysis/624trvXNKdjjVl4o0irRcm,193390,4,If You Wanna,The Jerichos,dreampop
4398,0.683,0.542,7,-8.025,0,0.129,0.00307,0.0328,0.0347,0.947,158.001,audio_features,7xZZwI5aVFdMFhKnuO46zd,spotify:track:7xZZwI5aVFdMFhKnuO46zd,https://api.spotify.com/v1/tracks/7xZZwI5aVFdMFhKnuO46zd,https://api.spotify.com/v1/audio-analysis/7xZZwI5aVFdMFhKnuO46zd,224239,4,Bound to Do Me Harm,PNC,dreampop
4399,0.572,0.707,7,-8.094,1,0.0899,0.281,0.0015,0.0954,0.123,117.948,audio_features,5XtV5wLK1Fvst8hUXTW69M,spotify:track:5XtV5wLK1Fvst8hUXTW69M,https://api.spotify.com/v1/tracks/5XtV5wLK1Fvst8hUXTW69M,https://api.spotify.com/v1/audio-analysis/5XtV5wLK1Fvst8hUXTW69M,244217,4,Just You,HEAVY CHEST,dreampop
4400,0.611,0.586,9,-6.97,0,0.0306,0.326,0.741,0.321,0.514,108.98,audio_features,6ox53aMzJOvstR6pFe5WM9,spotify:track:6ox53aMzJOvstR6pFe5WM9,https://api.spotify.com/v1/tracks/6ox53aMzJOvstR6pFe5WM9,https://api.spotify.com/v1/audio-analysis/6ox53aMzJOvstR6pFe5WM9,227974,4,Jose,Leopard Tuesday,dreampop
4401,0.587,0.757,4,-8.15,0,0.0494,0.00277,0.767,0.0732,0.87,172.194,audio_features,0tVt2c39wVE4JFlLiAVe0P,spotify:track:0tVt2c39wVE4JFlLiAVe0P,https://api.spotify.com/v1/tracks/0tVt2c39wVE4JFlLiAVe0P,https://api.spotify.com/v1/audio-analysis/0tVt2c39wVE4JFlLiAVe0P,232125,4,Geraldine,Mickey De Grand IV,dreampop
4402,0.851,0.454,11,-9.959,0,0.0358,0.481,0.372,0.101,0.391,108.985,audio_features,6iMjghngR3yoMtHdwncaI0,spotify:track:6iMjghngR3yoMtHdwncaI0,https://api.spotify.com/v1/tracks/6iMjghngR3yoMtHdwncaI0,https://api.spotify.com/v1/audio-analysis/6iMjghngR3yoMtHdwncaI0,154760,4,Remedy,Biig Piig,dreampop
4403,0.791,0.65,5,-7.134,1,0.032,0.68,0.113,0.0593,0.847,101.996,audio_features,0Gm7k2jwz8bKr4xjmr9IG3,spotify:track:0Gm7k2jwz8bKr4xjmr9IG3,https://api.spotify.com/v1/tracks/0Gm7k2jwz8bKr4xjmr9IG3,https://api.spotify.com/v1/audio-analysis/0Gm7k2jwz8bKr4xjmr9IG3,237398,4,Baby,ADOY,dreampop
4404,0.814,0.413,7,-11.858,1,0.069,0.474,0.745,0.132,0.724,131.052,audio_features,2nk56X7idiEW5npAHQZot5,spotify:track:2nk56X7idiEW5npAHQZot5,https://api.spotify.com/v1/tracks/2nk56X7idiEW5npAHQZot5,https://api.spotify.com/v1/audio-analysis/2nk56X7idiEW5npAHQZot5,158473,3,On The Off Chance,The Macho Ache,dreampop
4405,0.66,0.555,10,-9.603,1,0.0323,0.292,0.291,0.103,0.552,77.019,audio_features,1dcR5a5ja4o7PW0IohQRaa,spotify:track:1dcR5a5ja4o7PW0IohQRaa,https://api.spotify.com/v1/tracks/1dcR5a5ja4o7PW0IohQRaa,https://api.spotify.com/v1/audio-analysis/1dcR5a5ja4o7PW0IohQRaa,170000,4,Making Movements,RALPH TV,dreampop
4406,0.622,0.907,7,-4.699,0,0.325,0.0343,0.000678,0.945,0.769,96.036,audio_features,5JcXkYHpNozBwU5sFUsFmH,spotify:track:5JcXkYHpNozBwU5sFUsFmH,https://api.spotify.com/v1/tracks/5JcXkYHpNozBwU5sFUsFmH,https://api.spotify.com/v1/audio-analysis/5JcXkYHpNozBwU5sFUsFmH,207532,4,Smut!,Neon Indian,dreampop
4407,0.711,0.874,8,-4.757,1,0.124,0.0461,0.000174,0.373,0.874,111.965,audio_features,5rjcWOvppulyoNGQVfOnDv,spotify:track:5rjcWOvppulyoNGQVfOnDv,https://api.spotify.com/v1/tracks/5rjcWOvppulyoNGQVfOnDv,https://api.spotify.com/v1/audio-analysis/5rjcWOvppulyoNGQVfOnDv,70320,4,Zonked,Washed Out,dreampop
4408,0.666,0.605,4,-7.812,0,0.0388,0.124,0.812,0.106,0.761,90.004,audio_features,0EyrNxa5cnzwesCQuQlTTD,spotify:track:0EyrNxa5cnzwesCQuQlTTD,https://api.spotify.com/v1/tracks/0EyrNxa5cnzwesCQuQlTTD,https://api.spotify.com/v1/audio-analysis/0EyrNxa5cnzwesCQuQlTTD,236600,4,Take 3,Inner Wave,dreampop
4409,0.571,0.969,9,-6.982,1,0.091,0.332,0.017,0.653,0.501,95.991,audio_features,6LblgEr7jvFiVpRIsRLr8Q,spotify:track:6LblgEr7jvFiVpRIsRLr8Q,https://api.spotify.com/v1/tracks/6LblgEr7jvFiVpRIsRLr8Q,https://api.spotify.com/v1/audio-analysis/6LblgEr7jvFiVpRIsRLr8Q,256492,4,Elafonissi Blue,GUM,dreampop
4410,0.598,0.786,11,-4.337,0,0.0467,0.0258,0.000136,0.475,0.583,118.084,audio_features,78bSdCuUvcktGbKqsuyuVZ,spotify:track:78bSdCuUvcktGbKqsuyuVZ,https://api.spotify.com/v1/tracks/78bSdCuUvcktGbKqsuyuVZ,https://api.spotify.com/v1/audio-analysis/78bSdCuUvcktGbKqsuyuVZ,183469,4,C'est La Vie (say the casualties!),Neon Indian,dreampop
4411,0.0,0.319,7,-18.651,1,0.0,0.0,0.0,0.0,0.0,0.0,audio_features,7gL9qC82hXoHwTzstNWYXi,spotify:track:7gL9qC82hXoHwTzstNWYXi,https://api.spotify.com/v1/tracks/7gL9qC82hXoHwTzstNWYXi,https://api.spotify.com/v1/audio-analysis/7gL9qC82hXoHwTzstNWYXi,10013,0,Star Song.IMG,The Avalanches,dreampop
4412,0.541,0.864,0,-5.643,1,0.0697,0.0262,5.32e-06,0.295,0.701,94.933,audio_features,6iU4r1gv8YZmWWq4kJknNh,spotify:track:6iU4r1gv8YZmWWq4kJknNh,https://api.spotify.com/v1/tracks/6iU4r1gv8YZmWWq4kJknNh,https://api.spotify.com/v1/audio-analysis/6iU4r1gv8YZmWWq4kJknNh,173440,4,Sixteen Days,Pond,dreampop
4413,0.666,0.748,10,-4.703,0,0.0393,0.18,0.451,0.167,0.604,100.008,audio_features,6wIjQNc12WD1EoTlX0VmM6,spotify:track:6wIjQNc12WD1EoTlX0VmM6,https://api.spotify.com/v1/tracks/6wIjQNc12WD1EoTlX0VmM6,https://api.spotify.com/v1/audio-analysis/6wIjQNc12WD1EoTlX0VmM6,309227,4,Mirage,Toro y Moi,dreampop
4414,0.589,0.829,1,-4.961,1,0.0353,0.265,0.00367,0.114,0.242,107.003,audio_features,1QqJP4E1i6EaocGqa9jxIn,spotify:track:1QqJP4E1i6EaocGqa9jxIn,https://api.spotify.com/v1/tracks/1QqJP4E1i6EaocGqa9jxIn,https://api.spotify.com/v1/audio-analysis/1QqJP4E1i6EaocGqa9jxIn,192511,4,Friend Zone,Thundercat,dreampop
4415,0.755,0.798,6,-7.894,1,0.0547,0.0444,0.368,0.562,0.963,135.036,audio_features,774LcCd4zlsCSzBRiynZJv,spotify:track:774LcCd4zlsCSzBRiynZJv,https://api.spotify.com/v1/tracks/774LcCd4zlsCSzBRiynZJv,https://api.spotify.com/v1/audio-analysis/774LcCd4zlsCSzBRiynZJv,172444,3,error!,Shimmertraps,dreampop
4416,0.409,0.515,6,-8.955,0,0.0355,0.829,0.386,0.57,0.418,84.252,audio_features,0iwRDYAHfFWMFOxzw610LN,spotify:track:0iwRDYAHfFWMFOxzw610LN,https://api.spotify.com/v1/tracks/0iwRDYAHfFWMFOxzw610LN,https://api.spotify.com/v1/audio-analysis/0iwRDYAHfFWMFOxzw610LN,30373,5,Title Card,Washed Out,dreampop
4417,0.542,0.728,6,-6.236,0,0.0644,0.0112,0.0999,0.175,0.731,98.164,audio_features,5bFz6Y6VOojH2YH04ujtpC,spotify:track:5bFz6Y6VOojH2YH04ujtpC,https://api.spotify.com/v1/tracks/5bFz6Y6VOojH2YH04ujtpC,https://api.spotify.com/v1/audio-analysis/5bFz6Y6VOojH2YH04ujtpC,179240,4,Deadbeat Summer - Toro Y Moi remix,Neon Indian,dreampop
4418,0.446,0.791,4,-7.419,1,0.0391,0.0302,0.856,0.448,0.335,93.938,audio_features,4oiYXJWdg0rqo3qbWTH6uX,spotify:track:4oiYXJWdg0rqo3qbWTH6uX,https://api.spotify.com/v1/tracks/4oiYXJWdg0rqo3qbWTH6uX,https://api.spotify.com/v1/audio-analysis/4oiYXJWdg0rqo3qbWTH6uX,374640,4,Moonlight,Surfing,dreampop
4419,0.777,0.486,6,-6.918,1,0.0443,0.497,0.857,0.112,0.566,112.495,audio_features,5VxltrIPVGD2wo7vbmsiTn,spotify:track:5VxltrIPVGD2wo7vbmsiTn,https://api.spotify.com/v1/tracks/5VxltrIPVGD2wo7vbmsiTn,https://api.spotify.com/v1/audio-analysis/5VxltrIPVGD2wo7vbmsiTn,118208,3,Keep the Funk,Jimmy Whoo,dreampop
4420,0.0,0.0718,10,-22.656,0,0.0,0.996,0.378,0.125,0.0,0.0,audio_features,0LVY9Kw469ULKy28gLHwWE,spotify:track:0LVY9Kw469ULKy28gLHwWE,https://api.spotify.com/v1/tracks/0LVY9Kw469ULKy28gLHwWE,https://api.spotify.com/v1/audio-analysis/0LVY9Kw469ULKy28gLHwWE,11875,0,Program Initilize (Hypnosis IV),18 Carat Affair,dreampop
4421,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,audio_features,58AGoOGbwsQMhBbH0eFLRR,spotify:track:58AGoOGbwsQMhBbH0eFLRR,https://api.spotify.com/v1/tracks/58AGoOGbwsQMhBbH0eFLRR,https://api.spotify.com/v1/audio-analysis/58AGoOGbwsQMhBbH0eFLRR,210795,4,Over Now (with The Weeknd),Calvin Harris,dreampop
4422,0.608,0.721,2,-6.337,0,0.0595,0.56,0.715,0.106,0.628,94.999,audio_features,3JbQLK73ZZwvlnmK5Rip3n,spotify:track:3JbQLK73ZZwvlnmK5Rip3n,https://api.spotify.com/v1/tracks/3JbQLK73ZZwvlnmK5Rip3n,https://api.spotify.com/v1/audio-analysis/3JbQLK73ZZwvlnmK5Rip3n,270183,4,carseat,pizzagirl,dreampop
4423,0.366,0.312,1,-23.068,1,0.0973,0.933,0.248,0.894,0.569,106.977,audio_features,3HoXMEw4O6hfuYBVyBzkP7,spotify:track:3HoXMEw4O6hfuYBVyBzkP7,https://api.spotify.com/v1/tracks/3HoXMEw4O6hfuYBVyBzkP7,https://api.spotify.com/v1/audio-analysis/3HoXMEw4O6hfuYBVyBzkP7,15080,1,The Leaves Were Falling,The Avalanches,dreampop
4424,0.542,0.856,1,-7.087,1,0.0374,0.112,0.000266,0.142,0.546,130.08,audio_features,1loryY5AWzoeiaKoiSeBkU,spotify:track:1loryY5AWzoeiaKoiSeBkU,https://api.spotify.com/v1/tracks/1loryY5AWzoeiaKoiSeBkU,https://api.spotify.com/v1/audio-analysis/1loryY5AWzoeiaKoiSeBkU,234400,4,Selené,Pond,dreampop
4425,0.629,0.823,1,-5.744,1,0.0597,0.35,0.039,0.0801,0.397,169.961,audio_features,6TFUZ8Bt1brEwomY90SKXi,spotify:track:6TFUZ8Bt1brEwomY90SKXi,https://api.spotify.com/v1/tracks/6TFUZ8Bt1brEwomY90SKXi,https://api.spotify.com/v1/audio-analysis/6TFUZ8Bt1brEwomY90SKXi,223773,4,Girl Like You,Toro y Moi,dreampop
4426,0.45,0.426,0,-9.905,1,0.0282,0.712,0.156,0.355,0.253,88.09,audio_features,7FJE298wam657fySqgN7Xq,spotify:track:7FJE298wam657fySqgN7Xq,https://api.spotify.com/v1/tracks/7FJE298wam657fySqgN7Xq,https://api.spotify.com/v1/audio-analysis/7FJE298wam657fySqgN7Xq,140862,4,To Keep You,Lou Rebecca,dreampop
4427,0.343,0.93,2,-3.566,0,0.106,0.0375,0.001,0.665,0.296,80.052,audio_features,7wcgTCEjNwZnT7G7tbdif7,spotify:track:7wcgTCEjNwZnT7G7tbdif7,https://api.spotify.com/v1/tracks/7wcgTCEjNwZnT7G7tbdif7,https://api.spotify.com/v1/audio-analysis/7wcgTCEjNwZnT7G7tbdif7,61400,4,Time Off,Washed Out,dreampop
4428,0.671,0.542,11,-7.505,0,0.0605,0.0123,0.00668,0.125,0.628,93.064,audio_features,4IP9V39dqsan3o4oZEErrZ,spotify:track:4IP9V39dqsan3o4oZEErrZ,https://api.spotify.com/v1/tracks/4IP9V39dqsan3o4oZEErrZ,https://api.spotify.com/v1/audio-analysis/4IP9V39dqsan3o4oZEErrZ,217225,4,Keep Your Head Up,Djo,dreampop
4429,0.298,0.846,5,-7.485,0,0.0362,0.299,0.103,0.0745,0.125,117.22,audio_features,6MAO7LGpxRCxngipyz4MC3,spotify:track:6MAO7LGpxRCxngipyz4MC3,https://api.spotify.com/v1/tracks/6MAO7LGpxRCxngipyz4MC3,https://api.spotify.com/v1/audio-analysis/6MAO7LGpxRCxngipyz4MC3,223806,4,Lune de fiel,M83,dreampop
4430,0.363,0.821,1,-7.544,1,0.165,0.414,0.0,0.22,0.413,90.143,audio_features,6z42vgQSISeWEPgKHoBoOk,spotify:track:6z42vgQSISeWEPgKHoBoOk,https://api.spotify.com/v1/tracks/6z42vgQSISeWEPgKHoBoOk,https://api.spotify.com/v1/audio-analysis/6z42vgQSISeWEPgKHoBoOk,94001,3,Glamorous Damage,GUM,dreampop
4431,0.628,0.823,6,-7.835,1,0.179,0.143,0.00355,0.084,0.804,102.965,audio_features,7822mC5MvCntIrsEHrVQsS,spotify:track:7822mC5MvCntIrsEHrVQsS,https://api.spotify.com/v1/tracks/7822mC5MvCntIrsEHrVQsS,https://api.spotify.com/v1/audio-analysis/7822mC5MvCntIrsEHrVQsS,171640,4,Ephemeral Artery,Neon Indian,dreampop
4432,0.624,0.449,1,-12.355,0,0.0323,0.116,0.00292,0.0957,0.267,136.09,audio_features,5dC6qFGuR0K6sestrISXcv,spotify:track:5dC6qFGuR0K6sestrISXcv,https://api.spotify.com/v1/tracks/5dC6qFGuR0K6sestrISXcv,https://api.spotify.com/v1/audio-analysis/5dC6qFGuR0K6sestrISXcv,274000,4,What I Wanted,Tungz,dreampop
4433,0.708,0.708,5,-9.045,0,0.0701,0.242,0.836,0.562,0.133,118.007,audio_features,4UFCcR6zKRakptTVYC2S4a,spotify:track:4UFCcR6zKRakptTVYC2S4a,https://api.spotify.com/v1/tracks/4UFCcR6zKRakptTVYC2S4a,https://api.spotify.com/v1/audio-analysis/4UFCcR6zKRakptTVYC2S4a,241040,4,Baboo - Shura Space Tape Edit,Pixx,dreampop
4434,0.633,0.807,1,-5.6,1,0.0447,0.00281,0.00712,0.135,0.955,84.983,audio_features,6wsHR65d9fgGgX0scZgN6Q,spotify:track:6wsHR65d9fgGgX0scZgN6Q,https://api.spotify.com/v1/tracks/6wsHR65d9fgGgX0scZgN6Q,https://api.spotify.com/v1/audio-analysis/6wsHR65d9fgGgX0scZgN6Q,161647,4,Highway Broken,glue70,dreampop
4435,0.158,0.632,10,-10.736,1,0.0568,0.0048,0.0558,0.111,0.23,190.508,audio_features,5jh147eWeuNyimT2Oo1A5J,spotify:track:5jh147eWeuNyimT2Oo1A5J,https://api.spotify.com/v1/tracks/5jh147eWeuNyimT2Oo1A5J,https://api.spotify.com/v1/audio-analysis/5jh147eWeuNyimT2Oo1A5J,226578,4,Temps,Mellow Gang,dreampop
4436,0.697,0.655,1,-9.781,0,0.15,0.0626,0.774,0.353,0.415,86.969,audio_features,63PEsIWyy3QgiPy4u5I9pG,spotify:track:63PEsIWyy3QgiPy4u5I9pG,https://api.spotify.com/v1/tracks/63PEsIWyy3QgiPy4u5I9pG,https://api.spotify.com/v1/audio-analysis/63PEsIWyy3QgiPy4u5I9pG,181149,4,Marijuana,Chrome Sparks,dreampop
4437,0.809,0.312,10,-11.93,1,0.0467,0.0962,0.175,0.167,0.426,91.012,audio_features,4bG7LuZ3ZjlFjvqo9U5zHt,spotify:track:4bG7LuZ3ZjlFjvqo9U5zHt,https://api.spotify.com/v1/tracks/4bG7LuZ3ZjlFjvqo9U5zHt,https://api.spotify.com/v1/audio-analysis/4bG7LuZ3ZjlFjvqo9U5zHt,261933,4,Beautiful,Rhye,dreampop
4438,0.643,0.447,4,-10.925,0,0.0335,0.188,0.459,0.159,0.113,101.007,audio_features,3PtxZyVNCRo99cgUKnLygT,spotify:track:3PtxZyVNCRo99cgUKnLygT,https://api.spotify.com/v1/tracks/3PtxZyVNCRo99cgUKnLygT,https://api.spotify.com/v1/audio-analysis/3PtxZyVNCRo99cgUKnLygT,205187,4,Body Heat,wwoman,dreampop
4439,0.682,0.316,1,-16.665,1,0.0324,0.905,0.92,0.0994,0.545,83.0,audio_features,5KZiiK8dvTgXaVnegsvvBz,spotify:track:5KZiiK8dvTgXaVnegsvvBz,https://api.spotify.com/v1/tracks/5KZiiK8dvTgXaVnegsvvBz,https://api.spotify.com/v1/audio-analysis/5KZiiK8dvTgXaVnegsvvBz,206159,4,Norton Commander (All We Need),Men I Trust,dreampop
