,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist,genre
8675,0.567,0.837,11,-6.57,0,0.111,0.173,8.2e-06,0.329,0.894,94.681,audio_features,7KDAW88XnN1dmO6Nr54YeS,spotify:track:7KDAW88XnN1dmO6Nr54YeS,https://api.spotify.com/v1/tracks/7KDAW88XnN1dmO6Nr54YeS,https://api.spotify.com/v1/audio-analysis/7KDAW88XnN1dmO6Nr54YeS,297293,4,Mary Jane,Rick James,pop-film
8676,0.602,0.456,6,-13.784,0,0.0489,0.721,2e-05,0.103,0.787,91.995,audio_features,3CJ60azPXtva8OdBsxSA7a,spotify:track:3CJ60azPXtva8OdBsxSA7a,https://api.spotify.com/v1/tracks/3CJ60azPXtva8OdBsxSA7a,https://api.spotify.com/v1/audio-analysis/3CJ60azPXtva8OdBsxSA7a,234347,4,Mrs. Robinson - Single Mix,Simon & Garfunkel,pop-film
8677,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,6BkX6DnUG80xPlBfb2zmrZ,spotify:track:6BkX6DnUG80xPlBfb2zmrZ,https://api.spotify.com/v1/tracks/6BkX6DnUG80xPlBfb2zmrZ,https://api.spotify.com/v1/audio-analysis/6BkX6DnUG80xPlBfb2zmrZ,280000,4,Let's Go Crazy,Prince,pop-film
8678,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,audio_features,1pViOt8zA2rl2NfHeDGnyD,spotify:track:1pViOt8zA2rl2NfHeDGnyD,https://api.spotify.com/v1/tracks/1pViOt8zA2rl2NfHeDGnyD,https://api.spotify.com/v1/audio-analysis/1pViOt8zA2rl2NfHeDGnyD,169840,4,You're The One That I Want,John Travolta,pop-film
8679,0.669,0.389,0,-11.547,1,0.0306,0.605,0.16,0.0905,0.649,130.015,audio_features,5oUV6yWdDM0R9Q2CizRhIt,spotify:track:5oUV6yWdDM0R9Q2CizRhIt,https://api.spotify.com/v1/tracks/5oUV6yWdDM0R9Q2CizRhIt,https://api.spotify.com/v1/audio-analysis/5oUV6yWdDM0R9Q2CizRhIt,231173,4,New Slang,The Shins,pop-film
8680,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,audio_features,1b7LMtXCXGc2EwOIplI35z,spotify:track:1b7LMtXCXGc2EwOIplI35z,https://api.spotify.com/v1/tracks/1b7LMtXCXGc2EwOIplI35z,https://api.spotify.com/v1/audio-analysis/1b7LMtXCXGc2EwOIplI35z,203893,4,Stuck In The Middle With You,Stealers Wheel,pop-film
8681,0.6,0.262,7,-20.16,1,0.0314,0.252,0.121,0.0985,0.765,167.464,audio_features,2aY10ROND1LRntjQwEEAdF,spotify:track:2aY10ROND1LRntjQwEEAdF,https://api.spotify.com/v1/tracks/2aY10ROND1LRntjQwEEAdF,https://api.spotify.com/v1/audio-analysis/2aY10ROND1LRntjQwEEAdF,217867,4,Sweet Jane,Cowboy Junkies,pop-film
8682,0.571,0.863,4,-7.661,0,0.048,0.257,0.0,0.532,0.782,94.299,audio_features,4zXa17K83Pp6N2yXdVc2sv,spotify:track:4zXa17K83Pp6N2yXdVc2sv,https://api.spotify.com/v1/tracks/4zXa17K83Pp6N2yXdVc2sv,https://api.spotify.com/v1/audio-analysis/4zXa17K83Pp6N2yXdVc2sv,179667,4,You're The Best,"Joe ""Bean"" Esposito",pop-film
8683,0.684,0.735,2,-4.596,1,0.273,0.00925,0.000659,0.288,0.06,171.383,audio_features,6GkTKjv1XbFVdI2D8vvDPu,spotify:track:6GkTKjv1XbFVdI2D8vvDPu,https://api.spotify.com/v1/tracks/6GkTKjv1XbFVdI2D8vvDPu,https://api.spotify.com/v1/audio-analysis/6GkTKjv1XbFVdI2D8vvDPu,320293,4,Lose Yourself,Eminem,pop-film
8684,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,6tMjtHEBwMkxslhOe9SHE8,spotify:track:6tMjtHEBwMkxslhOe9SHE8,https://api.spotify.com/v1/tracks/6tMjtHEBwMkxslhOe9SHE8,https://api.spotify.com/v1/audio-analysis/6tMjtHEBwMkxslhOe9SHE8,190080,3,I Got You Babe,Sonny & Cher,pop-film
8685,0.545,0.757,0,-5.228,1,0.0396,0.408,0.045,0.16,0.714,152.217,audio_features,1hIQPCM3oWXrpnXmgTDaKG,spotify:track:1hIQPCM3oWXrpnXmgTDaKG,https://api.spotify.com/v1/tracks/1hIQPCM3oWXrpnXmgTDaKG,https://api.spotify.com/v1/audio-analysis/1hIQPCM3oWXrpnXmgTDaKG,436000,4,Can't You Hear Me Knocking - 2009 Mix,The Rolling Stones,pop-film
8686,0.398,0.807,4,-8.141,0,0.0443,0.0824,0.0,0.295,0.734,84.101,audio_features,3mfljrL9UL5XcKKBPeV7Jb,spotify:track:3mfljrL9UL5XcKKBPeV7Jb,https://api.spotify.com/v1/tracks/3mfljrL9UL5XcKKBPeV7Jb,https://api.spotify.com/v1/audio-analysis/3mfljrL9UL5XcKKBPeV7Jb,147400,4,Whatcha Gonna Do About It,The Litter,pop-film
8687,0.2,0.943,9,-8.217,1,0.0544,0.0125,0.0,0.139,0.778,203.243,audio_features,7egQFB1zrDcvy3kdTaKbpc,spotify:track:7egQFB1zrDcvy3kdTaKbpc,https://api.spotify.com/v1/tracks/7egQFB1zrDcvy3kdTaKbpc,https://api.spotify.com/v1/audio-analysis/7egQFB1zrDcvy3kdTaKbpc,313800,4,Lust For Life,Iggy Pop,pop-film
8688,0.544,0.73,4,-12.046,0,0.0361,0.0149,0.0983,0.146,0.678,137.134,audio_features,38bHLl4pznhxzRJLuw1OA7,spotify:track:38bHLl4pznhxzRJLuw1OA7,https://api.spotify.com/v1/tracks/38bHLl4pznhxzRJLuw1OA7,https://api.spotify.com/v1/audio-analysis/38bHLl4pznhxzRJLuw1OA7,262160,4,Barracuda,Heart,pop-film
8689,0.67,0.519,7,-9.28,1,0.0308,0.73,3.1e-05,0.379,0.76,104.357,audio_features,5nAXp1Vypbcsk9RLJCJLvO,spotify:track:5nAXp1Vypbcsk9RLJCJLvO,https://api.spotify.com/v1/tracks/5nAXp1Vypbcsk9RLJCJLvO,https://api.spotify.com/v1/audio-analysis/5nAXp1Vypbcsk9RLJCJLvO,155733,4,Ring of Fire,Johnny Cash,pop-film
8690,0.566,0.811,11,-9.849,0,0.0435,0.732,0.638,0.596,0.961,127.944,audio_features,6S9lcjREUTU4Yv5y7oMcv2,spotify:track:6S9lcjREUTU4Yv5y7oMcv2,https://api.spotify.com/v1/tracks/6S9lcjREUTU4Yv5y7oMcv2,https://api.spotify.com/v1/audio-analysis/6S9lcjREUTU4Yv5y7oMcv2,119387,4,Woo Hoo,The 5.6.7.8's,pop-film
8691,0.56,0.868,9,-10.732,1,0.0961,0.243,0.714,0.344,0.69,135.127,audio_features,5dFqowVxvN2l3IgxVnJf3C,spotify:track:5dFqowVxvN2l3IgxVnJf3C,https://api.spotify.com/v1/tracks/5dFqowVxvN2l3IgxVnJf3C,https://api.spotify.com/v1/audio-analysis/5dFqowVxvN2l3IgxVnJf3C,147333,4,Bustin' Surfboards - Single Version,The Tornados,pop-film
8692,0.444,0.575,5,-8.342,1,0.044,0.135,3.6e-06,0.122,0.21,177.358,audio_features,6LoSKNsYkRQbyuiReooMjG,spotify:track:6LoSKNsYkRQbyuiReooMjG,https://api.spotify.com/v1/tracks/6LoSKNsYkRQbyuiReooMjG,https://api.spotify.com/v1/audio-analysis/6LoSKNsYkRQbyuiReooMjG,300067,4,Sister Christian,Night Ranger,pop-film
8693,0.641,0.532,5,-13.642,1,0.0864,0.502,6.89e-06,0.126,0.869,138.007,audio_features,2xw9KNGbpg1vMeHQql7eRO,spotify:track:2xw9KNGbpg1vMeHQql7eRO,https://api.spotify.com/v1/tracks/2xw9KNGbpg1vMeHQql7eRO,https://api.spotify.com/v1/audio-analysis/2xw9KNGbpg1vMeHQql7eRO,230000,4,Coconut,Harry Nilsson,pop-film
8694,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,audio_features,24NwBd5vZ2CK8VOQVnqdxr,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,274133,4,Sweet Emotion,Aerosmith,pop-film
8695,0.648,0.918,9,-4.895,1,0.0374,0.00145,5.16e-05,0.0471,0.95,141.229,audio_features,4vS047dAeYGbZzqvqLyBDX,spotify:track:4vS047dAeYGbZzqvqLyBDX,https://api.spotify.com/v1/tracks/4vS047dAeYGbZzqvqLyBDX,https://api.spotify.com/v1/audio-analysis/4vS047dAeYGbZzqvqLyBDX,241400,4,Hip To Be Square,Huey Lewis & The News,pop-film
8696,0.69,0.841,9,-13.357,1,0.0384,0.163,2.78e-06,0.0441,0.716,142.782,audio_features,0bSr5pybJSlgG5OZH441gF,spotify:track:0bSr5pybJSlgG5OZH441gF,https://api.spotify.com/v1/tracks/0bSr5pybJSlgG5OZH441gF,https://api.spotify.com/v1/audio-analysis/0bSr5pybJSlgG5OZH441gF,255093,4,Simply Irresistible,Robert Palmer,pop-film
8697,0.58,0.954,10,-8.939,1,0.0365,0.000895,0.456,0.56,0.331,140.037,audio_features,0FXsG6FLVIgOZfoymG91HD,spotify:track:0FXsG6FLVIgOZfoymG91HD,https://api.spotify.com/v1/tracks/0FXsG6FLVIgOZfoymG91HD,https://api.spotify.com/v1/audio-analysis/0FXsG6FLVIgOZfoymG91HD,454027,4,Born Slippy (Nuxx),Underworld,pop-film
8698,0.754,0.854,0,-7.114,1,0.0363,0.00148,0.00692,0.0675,0.761,113.908,audio_features,4Y5yjzs9FFw5qIgfZBd43I,spotify:track:4Y5yjzs9FFw5qIgfZBd43I,https://api.spotify.com/v1/tracks/4Y5yjzs9FFw5qIgfZBd43I,https://api.spotify.com/v1/audio-analysis/4Y5yjzs9FFw5qIgfZBd43I,282840,4,"Living in America - From ""Rocky IV"" Soundtrack",James Brown,pop-film
8699,0.716,0.441,8,-11.625,1,0.0287,0.767,3.12e-06,0.148,0.703,102.39,audio_features,6wRJogzb7OFOyCu9me7Ie8,spotify:track:6wRJogzb7OFOyCu9me7Ie8,https://api.spotify.com/v1/tracks/6wRJogzb7OFOyCu9me7Ie8,https://api.spotify.com/v1/audio-analysis/6wRJogzb7OFOyCu9me7Ie8,124307,4,Back In Baby's Arms,Patsy Cline,pop-film
8700,0.409,0.537,6,-8.562,0,0.0334,0.887,0.669,0.0752,0.346,153.242,audio_features,3U9wumbYf4WZ0KyAhr0SHd,spotify:track:3U9wumbYf4WZ0KyAhr0SHd,https://api.spotify.com/v1/tracks/3U9wumbYf4WZ0KyAhr0SHd,https://api.spotify.com/v1/audio-analysis/3U9wumbYf4WZ0KyAhr0SHd,137707,4,Bullwinkle - Pt. II,The Centurians,pop-film
8701,0.563,0.517,9,-11.7,1,0.0331,0.344,0.000562,0.197,0.621,85.018,audio_features,0LqPISSDS7hrN1RIdHw6xi,spotify:track:0LqPISSDS7hrN1RIdHw6xi,https://api.spotify.com/v1/tracks/0LqPISSDS7hrN1RIdHw6xi,https://api.spotify.com/v1/audio-analysis/0LqPISSDS7hrN1RIdHw6xi,148760,4,Rumble,Link Wray & His Ray Men,pop-film
8702,0.622,0.166,4,-14.063,0,0.0588,0.982,0.109,0.111,0.224,115.022,audio_features,3Y9wdXMh6sNt9fUwUqTqb7,spotify:track:3Y9wdXMh6sNt9fUwUqTqb7,https://api.spotify.com/v1/tracks/3Y9wdXMh6sNt9fUwUqTqb7,https://api.spotify.com/v1/audio-analysis/3Y9wdXMh6sNt9fUwUqTqb7,87667,4,Twisted Nerve,Bernard Herrmann,pop-film
8703,0.758,0.835,7,-5.454,1,0.04,0.0311,0.0103,0.0712,0.836,120.045,audio_features,1lr7QGyV5RohlODzAqnuZA,spotify:track:1lr7QGyV5RohlODzAqnuZA,https://api.spotify.com/v1/tracks/1lr7QGyV5RohlODzAqnuZA,https://api.spotify.com/v1/audio-analysis/1lr7QGyV5RohlODzAqnuZA,258867,4,Back In Time,Huey Lewis & The News,pop-film
8704,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,audio_features,15MJ5NThPjj6xhPcts8MiY,spotify:track:15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/tracks/15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/audio-analysis/15MJ5NThPjj6xhPcts8MiY,255733,4,"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,pop-film
8705,0.524,0.572,5,-13.306,1,0.0413,0.0627,0.000133,0.208,0.607,114.182,audio_features,1HRJZBTXS3VZr59Py8oIcz,spotify:track:1HRJZBTXS3VZr59Py8oIcz,https://api.spotify.com/v1/tracks/1HRJZBTXS3VZr59Py8oIcz,https://api.spotify.com/v1/audio-analysis/1HRJZBTXS3VZr59Py8oIcz,190467,4,"Girl, You'll Be A Woman Soon",Urge Overkill,pop-film
8706,0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,audio_features,50uGbeaQIxKiSc7jvRTjWx,spotify:track:50uGbeaQIxKiSc7jvRTjWx,https://api.spotify.com/v1/tracks/50uGbeaQIxKiSc7jvRTjWx,https://api.spotify.com/v1/audio-analysis/50uGbeaQIxKiSc7jvRTjWx,166827,4,(Sittin' On) the Dock of the Bay,Otis Redding,pop-film
8707,0.458,0.12,5,-22.644,0,0.0512,0.984,0.0993,0.111,0.372,125.035,audio_features,1s2I9Q7zAE78m7aVZOq3ug,spotify:track:1s2I9Q7zAE78m7aVZOq3ug,https://api.spotify.com/v1/tracks/1s2I9Q7zAE78m7aVZOq3ug,https://api.spotify.com/v1/audio-analysis/1s2I9Q7zAE78m7aVZOq3ug,160440,5,Bang Bang - My Baby Shot Me Down,Nancy Sinatra,pop-film
8708,0.775,0.715,0,-7.954,1,0.0317,0.112,0.0902,0.0779,0.967,115.546,audio_features,78JAqmzSWW9SKUM6MchOrs,spotify:track:78JAqmzSWW9SKUM6MchOrs,https://api.spotify.com/v1/tracks/78JAqmzSWW9SKUM6MchOrs,https://api.spotify.com/v1/audio-analysis/78JAqmzSWW9SKUM6MchOrs,219067,4,Best Of My Love,The Emotions,pop-film
8709,0.71,0.419,1,-9.545,0,0.0328,0.439,6.58e-06,0.0633,0.711,112.866,audio_features,2u02gyZqCqOvemiSk8DNyk,spotify:track:2u02gyZqCqOvemiSk8DNyk,https://api.spotify.com/v1/tracks/2u02gyZqCqOvemiSk8DNyk,https://api.spotify.com/v1/audio-analysis/2u02gyZqCqOvemiSk8DNyk,203960,3,Magnet and Steel,Walter Egan,pop-film
8710,0.585,0.704,7,-14.113,1,0.158,0.703,8.04e-05,0.31,0.886,157.298,audio_features,5963wXjdwzXdMAzGppww8I,spotify:track:5963wXjdwzXdMAzGppww8I,https://api.spotify.com/v1/tracks/5963wXjdwzXdMAzGppww8I,https://api.spotify.com/v1/audio-analysis/5963wXjdwzXdMAzGppww8I,161453,4,You Never Can Tell - 1964 Single Version / Mono,Chuck Berry,pop-film
8711,0.508,0.597,4,-8.063,1,0.0396,0.0177,0.000856,0.091,0.185,81.982,audio_features,5BP0oaQ1VhuaznT77CBXQp,spotify:track:5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/tracks/5BP0oaQ1VhuaznT77CBXQp,https://api.spotify.com/v1/audio-analysis/5BP0oaQ1VhuaznT77CBXQp,231667,4,Where Is My Mind?,Pixies,pop-film
8712,0.699,0.857,0,-6.528,1,0.0308,0.0237,0.462,0.607,0.958,122.98,audio_features,5VAKsbOWGdBbg1VFlu9W8o,spotify:track:5VAKsbOWGdBbg1VFlu9W8o,https://api.spotify.com/v1/tracks/5VAKsbOWGdBbg1VFlu9W8o,https://api.spotify.com/v1/audio-analysis/5VAKsbOWGdBbg1VFlu9W8o,256453,4,You Should Be Dancing - 2009 Remastered Version,Bee Gees,pop-film
8713,0.411,0.823,7,-7.554,1,0.115,0.00316,0.0148,0.149,0.573,170.281,audio_features,6zbHSDJjgrNdfIxPyGfPBt,spotify:track:6zbHSDJjgrNdfIxPyGfPBt,https://api.spotify.com/v1/tracks/6zbHSDJjgrNdfIxPyGfPBt,https://api.spotify.com/v1/audio-analysis/6zbHSDJjgrNdfIxPyGfPBt,364133,4,Wake Up,Rage Against The Machine,pop-film
8714,0.571,0.648,0,-6.213,1,0.0415,0.512,7.98e-05,0.075,0.715,132.85,audio_features,4zitGsN8QeDslYT61lUB3D,spotify:track:4zitGsN8QeDslYT61lUB3D,https://api.spotify.com/v1/tracks/4zitGsN8QeDslYT61lUB3D,https://api.spotify.com/v1/audio-analysis/4zitGsN8QeDslYT61lUB3D,175533,4,Build Me up Buttercup (Re-Recorded),The Foundations,pop-film
8715,0.628,0.264,9,-16.049,1,0.037,0.81,0.00465,0.663,0.351,87.574,audio_features,4hu9DoW0AuA2lHJB3qgrpS,spotify:track:4hu9DoW0AuA2lHJB3qgrpS,https://api.spotify.com/v1/tracks/4hu9DoW0AuA2lHJB3qgrpS,https://api.spotify.com/v1/audio-analysis/4hu9DoW0AuA2lHJB3qgrpS,189800,4,You Belong To Me,Bob Dylan,pop-film
8716,0.852,0.361,10,-14.926,1,0.0454,0.859,0.0111,0.106,0.703,105.78,audio_features,5D6W6RlRUdPYPSmkFVZ7xq,spotify:track:5D6W6RlRUdPYPSmkFVZ7xq,https://api.spotify.com/v1/tracks/5D6W6RlRUdPYPSmkFVZ7xq,https://api.spotify.com/v1/audio-analysis/5D6W6RlRUdPYPSmkFVZ7xq,161907,4,I Walk the Line,Johnny Cash,pop-film
8717,0.697,0.828,1,-8.796,0,0.0266,0.343,0.0154,0.271,0.926,108.367,audio_features,34kNeqnJJqO4wDiEJdQhxo,spotify:track:34kNeqnJJqO4wDiEJdQhxo,https://api.spotify.com/v1/tracks/34kNeqnJJqO4wDiEJdQhxo,https://api.spotify.com/v1/audio-analysis/34kNeqnJJqO4wDiEJdQhxo,215400,4,Cruel Summer,Bananarama,pop-film
8718,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,197160,4,O-o-h Child,The Five Stairsteps,pop-film
8719,0.821,0.829,10,-6.693,1,0.0321,0.0389,0.000921,0.53,0.962,128.993,audio_features,5jTGFXKYYwiDqFUY3vtx1f,spotify:track:5jTGFXKYYwiDqFUY3vtx1f,https://api.spotify.com/v1/tracks/5jTGFXKYYwiDqFUY3vtx1f,https://api.spotify.com/v1/audio-analysis/5jTGFXKYYwiDqFUY3vtx1f,216571,4,Disco Inferno (Re-Recorded) - Single,The Trammps,pop-film
8720,0.454,0.637,2,-7.021,1,0.0465,0.557,0.401,0.148,0.614,102.0,audio_features,7kn5XuD2nKL1KuuAiN6Yqq,spotify:track:7kn5XuD2nKL1KuuAiN6Yqq,https://api.spotify.com/v1/tracks/7kn5XuD2nKL1KuuAiN6Yqq,https://api.spotify.com/v1/audio-analysis/7kn5XuD2nKL1KuuAiN6Yqq,389467,4,Where Do I Begin,The Chemical Brothers,pop-film
8721,0.7,0.861,5,-5.821,1,0.125,0.0131,0.000207,0.0751,0.773,128.032,audio_features,2u5woInaGB7YASEd1CwGBJ,spotify:track:2u5woInaGB7YASEd1CwGBJ,https://api.spotify.com/v1/tracks/2u5woInaGB7YASEd1CwGBJ,https://api.spotify.com/v1/audio-analysis/2u5woInaGB7YASEd1CwGBJ,331733,4,Canned Heat,Jamiroquai,pop-film
8722,0.631,0.632,1,-8.227,0,0.031,0.484,0.0316,0.121,0.492,118.649,audio_features,0t7ttzoe3dV0mah4lBI2kx,spotify:track:0t7ttzoe3dV0mah4lBI2kx,https://api.spotify.com/v1/tracks/0t7ttzoe3dV0mah4lBI2kx,https://api.spotify.com/v1/audio-analysis/0t7ttzoe3dV0mah4lBI2kx,270853,4,Gimme Shelter,The Rolling Stones,pop-film
8723,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,audio_features,2mtVxf50BYsKNtQoz8sfzm,spotify:track:2mtVxf50BYsKNtQoz8sfzm,https://api.spotify.com/v1/tracks/2mtVxf50BYsKNtQoz8sfzm,https://api.spotify.com/v1/audio-analysis/2mtVxf50BYsKNtQoz8sfzm,289533,3,Iris,The Goo Goo Dolls,pop-film
8724,0.768,0.775,10,-9.3,0,0.0728,0.125,0.649,0.0463,0.587,133.028,audio_features,5titCb5GJK8kMLa0Le9BFC,spotify:track:5titCb5GJK8kMLa0Le9BFC,https://api.spotify.com/v1/tracks/5titCb5GJK8kMLa0Le9BFC,https://api.spotify.com/v1/audio-analysis/5titCb5GJK8kMLa0Le9BFC,184092,4,Oh Yeah (Made Famous by Yello) (as heard in Ferris Bueller's Day Off),Ferris Bueller,pop-film
8725,0.458,0.928,10,-5.235,1,0.0798,0.0246,1.29e-06,0.055,0.962,218.967,audio_features,3Wq1XLo82SODnXJpYHvnyD,spotify:track:3Wq1XLo82SODnXJpYHvnyD,https://api.spotify.com/v1/tracks/3Wq1XLo82SODnXJpYHvnyD,https://api.spotify.com/v1/audio-analysis/3Wq1XLo82SODnXJpYHvnyD,219429,4,Walkin' On Sunshine (Re-Recorded Version),Katrina,pop-film
8726,0.346,0.878,0,-5.122,1,0.0492,0.000616,0.659,0.241,0.192,139.998,audio_features,0MbWFJMnSSViK3g3g06aOv,spotify:track:0MbWFJMnSSViK3g3g06aOv,https://api.spotify.com/v1/tracks/0MbWFJMnSSViK3g3g06aOv,https://api.spotify.com/v1/audio-analysis/0MbWFJMnSSViK3g3g06aOv,385697,4,The Gift - Tek-One Remix,Way Out West,post-dubstep
8727,0.524,0.629,7,-6.741,1,0.047,0.192,0.889,0.0896,0.251,181.929,audio_features,3jbhoWqExTddKgZbSkuMTK,spotify:track:3jbhoWqExTddKgZbSkuMTK,https://api.spotify.com/v1/tracks/3jbhoWqExTddKgZbSkuMTK,https://api.spotify.com/v1/audio-analysis/3jbhoWqExTddKgZbSkuMTK,319365,4,Kagi No Te - Phasic Swing,DJ Krush,post-dubstep
8728,0.519,0.65,7,-8.188,1,0.0968,0.0306,0.454,0.0807,0.438,139.049,audio_features,1YLhFMvfBvf32rhXw8VlwG,spotify:track:1YLhFMvfBvf32rhXw8VlwG,https://api.spotify.com/v1/tracks/1YLhFMvfBvf32rhXw8VlwG,https://api.spotify.com/v1/audio-analysis/1YLhFMvfBvf32rhXw8VlwG,237533,4,Kaliko,Zomby,post-dubstep
8729,0.677,0.745,9,-5.693,1,0.0477,0.127,0.694,0.2,0.077,139.925,audio_features,1f5LRKKmysvXcA3W0FEk4H,spotify:track:1f5LRKKmysvXcA3W0FEk4H,https://api.spotify.com/v1/tracks/1f5LRKKmysvXcA3W0FEk4H,https://api.spotify.com/v1/audio-analysis/1f5LRKKmysvXcA3W0FEk4H,389254,4,Demons,Seven,post-dubstep
8730,0.697,0.543,9,-5.86,0,0.0315,0.174,0.0875,0.0973,0.788,85.84,audio_features,6Te8mXs3n3udQClC9a0xWV,spotify:track:6Te8mXs3n3udQClC9a0xWV,https://api.spotify.com/v1/tracks/6Te8mXs3n3udQClC9a0xWV,https://api.spotify.com/v1/audio-analysis/6Te8mXs3n3udQClC9a0xWV,136593,4,Heirloom,Apollo Brown,post-dubstep
8731,0.697,0.45,10,-11.858,0,0.335,0.0769,0.579,0.101,0.272,134.551,audio_features,7zaZDDCNbaqpJYPEvMKnhw,spotify:track:7zaZDDCNbaqpJYPEvMKnhw,https://api.spotify.com/v1/tracks/7zaZDDCNbaqpJYPEvMKnhw,https://api.spotify.com/v1/audio-analysis/7zaZDDCNbaqpJYPEvMKnhw,255973,4,Easy Changes,Ghostek,post-dubstep
8732,0.573,0.956,7,-4.793,1,0.522,0.642,0.000593,0.73,0.545,171.533,audio_features,1Csls1NgwzKjlvJNq2MWxe,spotify:track:1Csls1NgwzKjlvJNq2MWxe,https://api.spotify.com/v1/tracks/1Csls1NgwzKjlvJNq2MWxe,https://api.spotify.com/v1/audio-analysis/1Csls1NgwzKjlvJNq2MWxe,169653,4,MysteryBuds featuring Knxwledge,Sir Froderick,post-dubstep
8733,0.324,0.496,8,-10.312,1,0.0314,0.106,0.951,0.0836,0.0777,136.956,audio_features,6KrayEkqbNBypr3nWYBry2,spotify:track:6KrayEkqbNBypr3nWYBry2,https://api.spotify.com/v1/tracks/6KrayEkqbNBypr3nWYBry2,https://api.spotify.com/v1/audio-analysis/6KrayEkqbNBypr3nWYBry2,303400,4,'Orbiting',Clubroot,post-dubstep
8734,0.353,0.815,7,-6.148,1,0.0679,0.00295,1.01e-06,0.0589,0.295,94.86,audio_features,4wFzN7TsvsMVpSkedp5AqN,spotify:track:4wFzN7TsvsMVpSkedp5AqN,https://api.spotify.com/v1/tracks/4wFzN7TsvsMVpSkedp5AqN,https://api.spotify.com/v1/audio-analysis/4wFzN7TsvsMVpSkedp5AqN,210462,3,Digital Love Letters,Two Inch Punch,post-dubstep
8735,0.725,0.534,2,-11.489,1,0.0282,0.799,0.853,0.111,0.617,118.095,audio_features,0BdpCigCTugzrSqrfHeUtv,spotify:track:0BdpCigCTugzrSqrfHeUtv,https://api.spotify.com/v1/tracks/0BdpCigCTugzrSqrfHeUtv,https://api.spotify.com/v1/audio-analysis/0BdpCigCTugzrSqrfHeUtv,274107,4,She Just Likes To Fight,Four Tet,post-dubstep
8736,0.688,0.733,0,-10.517,1,0.0675,0.0518,0.784,0.0704,0.0349,136.016,audio_features,5L2P5joV9BIbwPYuu5tXGI,spotify:track:5L2P5joV9BIbwPYuu5tXGI,https://api.spotify.com/v1/tracks/5L2P5joV9BIbwPYuu5tXGI,https://api.spotify.com/v1/audio-analysis/5L2P5joV9BIbwPYuu5tXGI,262840,4,Sweetz - 2005 Flex,Skream,post-dubstep
8737,0.641,0.886,6,-5.27,0,0.307,0.0092,0.106,0.628,0.436,93.004,audio_features,3X3Xulnpf06ISF4Q3ullrW,spotify:track:3X3Xulnpf06ISF4Q3ullrW,https://api.spotify.com/v1/tracks/3X3Xulnpf06ISF4Q3ullrW,https://api.spotify.com/v1/audio-analysis/3X3Xulnpf06ISF4Q3ullrW,200893,4,Breathe . Something/Stellar STar,Flying Lotus,post-dubstep
8738,0.762,0.852,1,-7.468,1,0.0692,6.15e-05,0.78,0.0533,0.49,140.005,audio_features,6f92T4eYLnnXryJtrVyCRZ,spotify:track:6f92T4eYLnnXryJtrVyCRZ,https://api.spotify.com/v1/tracks/6f92T4eYLnnXryJtrVyCRZ,https://api.spotify.com/v1/audio-analysis/6f92T4eYLnnXryJtrVyCRZ,301929,4,Querky,Commodo,post-dubstep
8739,0.423,0.485,10,-6.922,1,0.145,0.0817,2.58e-05,0.144,0.259,139.882,audio_features,6TZHtS4pLhJhSEfyV7bmyj,spotify:track:6TZHtS4pLhJhSEfyV7bmyj,https://api.spotify.com/v1/tracks/6TZHtS4pLhJhSEfyV7bmyj,https://api.spotify.com/v1/audio-analysis/6TZHtS4pLhJhSEfyV7bmyj,236504,4,Cloudlight,Eskmo,post-dubstep
